File Name,Hash MD5,Hash SHA1,Directory,File Type,Magic Bytes
File057,7e40596c2d0399b64cc871ff4158ae57,f440d75b7b3c54939699edb42c48fed43ed131b1,E:\File\File057,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09456E61626C65732074686520676F64206D6F64650A2E4445534352495054494F4E
File057,7e40596c2d0399b64cc871ff4158ae57,f440d75b7b3c54939699edb42c48fed43ed131b1,G:\Users\dchoi\Documents\File\File057,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09456E61626C65732074686520676F64206D6F64650A2E4445534352495054494F4E
File058,18039dade136470d4112c839cc043efe,6cd50628e742766f69ce4dd62c8a351b4eefc8c5,E:\File\File058,UNKNOWN,2000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000
File058,18039dade136470d4112c839cc043efe,6cd50628e742766f69ce4dd62c8a351b4eefc8c5,G:\Users\dchoi\Documents\File\File058,UNKNOWN,2000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000
File061,0a9bbaa0e74a6e389c73c1a18d9897ac,c4b960d9a12c103dcf41b68eedc34c1fb59e1c37,E:\File\File061,UNKNOWN,406563686F206F66660D0A736574202F612064656C61793D2572616E646F6D252025252035202B20310D0A74696D656F7574
File061,0a9bbaa0e74a6e389c73c1a18d9897ac,c4b960d9a12c103dcf41b68eedc34c1fb59e1c37,G:\Users\dchoi\Documents\File\File061,UNKNOWN,406563686F206F66660D0A736574202F612064656C61793D2572616E646F6D252025252035202B20310D0A74696D656F7574
File063,2b2cf30e60c4c5c6a7bfaf7f05f559b3,82cf0d9d4f3ea20c6e2f8f55c883865d5f77b5ae,E:\File\File063,UNKNOWN,494433312E340D258084888C9094989CA0A4A8ACB0B4B8BCC0C4C8CCD0D4D8DCE0E4E8ECF0F4F8FC0D0D312030206F626A0D
File063,2b2cf30e60c4c5c6a7bfaf7f05f559b3,82cf0d9d4f3ea20c6e2f8f55c883865d5f77b5ae,G:\Users\dchoi\Documents\File\File063,UNKNOWN,494433312E340D258084888C9094989CA0A4A8ACB0B4B8BCC0C4C8CCD0D4D8DCE0E4E8ECF0F4F8FC0D0D312030206F626A0D
File064,ca807e6ce43369833704d96678d19667,f53f88263eb2968f54c43bf34a4905d1c30ee469,E:\File\File064,UNKNOWN,5B4C6F63616C697A656446696C654E616D65735D0D0A62696F6368656D5F6D65642D32332D322D3134332D332E7064663D40
File064,ca807e6ce43369833704d96678d19667,f53f88263eb2968f54c43bf34a4905d1c30ee469,G:\Users\dchoi\Documents\File\File064,UNKNOWN,5B4C6F63616C697A656446696C654E616D65735D0D0A62696F6368656D5F6D65642D32332D322D3134332D332E7064663D40
File065,3ba7c71043ab870a87d59a781def60a5,baeb7379a48da8345479b809c9084eb419d38764,E:\File\File065,UNKNOWN,495343204C6963656E73650D0A0D0A436F7079726967687420286329205B796561725D205B66756C6C6E616D655D0D0A0D0A
File065,3ba7c71043ab870a87d59a781def60a5,baeb7379a48da8345479b809c9084eb419d38764,G:\Users\dchoi\Documents\File\File065,UNKNOWN,495343204C6963656E73650D0A0D0A436F7079726967687420286329205B796561725D205B66756C6C6E616D655D0D0A0D0A
File077,f5fa09dace753bebba5b6075f127dc26,6b628dfe25adc892b188fbf79dd627b55f0474cd,E:\File\File077,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204368726F6D650A2E4445534352495054494F4E0A09546869
File077,f5fa09dace753bebba5b6075f127dc26,6b628dfe25adc892b188fbf79dd627b55f0474cd,G:\Users\dchoi\Documents\File\File077,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204368726F6D650A2E4445534352495054494F4E0A09546869
File079,b6167a060ce70bcc90de22e27a3fbb07,875417a1f75bd6b215b49df4ac0daf19697f412a,E:\File\File079,UNKNOWN,FFFB90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000
File079,b6167a060ce70bcc90de22e27a3fbb07,875417a1f75bd6b215b49df4ac0daf19697f412a,G:\Users\dchoi\Documents\File\File079,UNKNOWN,FFFB90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000
File082,559dd7a83d0d7688e334978e75d45beb,9fa22c8cb4ee7c89f6787dc7c131758bf524e13f,E:\File\File082,UNKNOWN,406563686F206F66660D0A7365742070617468733D433A5C57696E646F77735C20433A5C55736572735C20433A5C50726F67
File082,559dd7a83d0d7688e334978e75d45beb,9fa22c8cb4ee7c89f6787dc7c131758bf524e13f,G:\Users\dchoi\Documents\File\File082,UNKNOWN,406563686F206F66660D0A7365742070617468733D433A5C57696E646F77735C20433A5C55736572735C20433A5C50726F67
File083,d324ff068ad2ee0ce710cfe951697116,5355854158f0f85378e0e61a6176f12e805af563,E:\File\File083,UNKNOWN,406563686F206F66660D0A736574202F61206E756D3D2572616E646F6D25202525203236202B2036350D0A666F72202F6620
File083,d324ff068ad2ee0ce710cfe951697116,5355854158f0f85378e0e61a6176f12e805af563,G:\Users\dchoi\Documents\File\File083,UNKNOWN,406563686F206F66660D0A736574202F61206E756D3D2572616E646F6D25202525203236202B2036350D0A666F72202F6620
File086,6130cc3a7797bd20785db9a1e38246bc,c60b117808fc4e70da2fbc77f3a66da0ff9d655c,E:\File\File086,UNKNOWN,425344205A65726F20436C61757365204C6963656E73650D0A0D0A436F7079726967687420286329205B796561725D205B66
File086,6130cc3a7797bd20785db9a1e38246bc,c60b117808fc4e70da2fbc77f3a66da0ff9d655c,G:\Users\dchoi\Documents\File\File086,UNKNOWN,425344205A65726F20436C61757365204C6963656E73650D0A0D0A436F7079726967687420286329205B796561725D205B66
File088,822123f73ba273c1a622f5d5cf32633b,3e089d46050c8b97e53a7892ff27fce5577062e9,E:\File\File088,UNKNOWN,406563686F206F66660D0A666F72202F6C2025256920696E2028312C312C33322920646F20280D0A20202020736574202F61
File088,822123f73ba273c1a622f5d5cf32633b,3e089d46050c8b97e53a7892ff27fce5577062e9,G:\Users\dchoi\Documents\File\File088,UNKNOWN,406563686F206F66660D0A666F72202F6C2025256920696E2028312C312C33322920646F20280D0A20202020736574202F61
File091,00cf085bfe51c5de71ff776ac8257e34,5b487a6cd44e96db251408822b2f08c833f77152,E:\File\File091,UNKNOWN,202020202020202020202020444F205748415420544845204655434B20594F552057414E5420544F205055424C4943204C49
File091,00cf085bfe51c5de71ff776ac8257e34,5b487a6cd44e96db251408822b2f08c833f77152,G:\Users\dchoi\Documents\File\File091,UNKNOWN,202020202020202020202020444F205748415420544845204655434B20594F552057414E5420544F205055424C4943204C49
File097,d9b96769f85876192c5efcfa556ab7f4,fe10fede7cc3507280bc6913686a0488224abf47,E:\File\File097,UNKNOWN,FFD9FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F
File097,d9b96769f85876192c5efcfa556ab7f4,fe10fede7cc3507280bc6913686a0488224abf47,G:\Users\dchoi\Documents\File\File097,UNKNOWN,FFD9FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F
File099,492b46063a1fa97a738da1a411aad4d1,a85e740b01159f63bf255c5feaa89eeb7a917766,E:\File\File099,UNKNOWN,0A22312E20496E7374616C6C20616E6420636F6E66696775726520746865206E656365737361727920646570656E64656E63
File099,492b46063a1fa97a738da1a411aad4d1,a85e740b01159f63bf255c5feaa89eeb7a917766,G:\Users\dchoi\Documents\File\File099,UNKNOWN,0A22312E20496E7374616C6C20616E6420636F6E66696775726520746865206E656365737361727920646570656E64656E63
File102,63acfbba8e6e6dfba235018deaad7ab6,6bb6cc99155a64d8a0210ffeb2d455c4f67b32fa,E:\File\File102,UNKNOWN,52494646574156452D312E360D25E2E3CFD30D0A35392030206F626A203C3C2F4C696E656172697A656420312F4C20313936
File102,63acfbba8e6e6dfba235018deaad7ab6,6bb6cc99155a64d8a0210ffeb2d455c4f67b32fa,G:\Users\dchoi\Documents\File\File102,UNKNOWN,52494646574156452D312E360D25E2E3CFD30D0A35392030206F626A203C3C2F4C696E656172697A656420312F4C20313936
File106,fe975f7601a2126ba0431d2e84cb71d8,9b6443c7c129555a34070863f8112406befea355,E:\File\File106,UNKNOWN,450063006C00690070007300650020005000750062006C006900630020004C006900630065006E007300650020002D002000
File106,fe975f7601a2126ba0431d2e84cb71d8,9b6443c7c129555a34070863f8112406befea355,G:\Users\dchoi\Documents\File\File106,UNKNOWN,450063006C00690070007300650020005000750062006C006900630020004C006900630065006E007300650020002D002000
File109,a8db5b9ff83ebe7e87a3971576158977,3ece35df69d47b45cf2f3d6cf825def15af9f531,E:\File\File109,UNKNOWN,52494646574156452D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E7420
File109,a8db5b9ff83ebe7e87a3971576158977,3ece35df69d47b45cf2f3d6cf825def15af9f531,G:\Users\dchoi\Documents\File\File109,UNKNOWN,52494646574156452D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E7420
File110,8b17d3c1a890583d649554e66df1c9e6,8e542857954afc39520828bcdd48bf58cd3f08eb,E:\File\File110,UNKNOWN,4D6963726F736F6674205075626C6963204C6963656E736520284D732D504C290D0A0D0A54686973206C6963656E73652067
File110,8b17d3c1a890583d649554e66df1c9e6,8e542857954afc39520828bcdd48bf58cd3f08eb,G:\Users\dchoi\Documents\File\File110,UNKNOWN,4D6963726F736F6674205075626C6963204C6963656E736520284D732D504C290D0A0D0A54686973206C6963656E73652067
File112,c75dbb43150fd2ce4732c77ef9997def,82c0591ef8737c0e3a74a0b98e4ba4f9996f1189,E:\File\File112,UNKNOWN,406563686F206F66660D0A6563686F2052616E646F6D20537472696E673A202572616E646F6D250D0A
File112,c75dbb43150fd2ce4732c77ef9997def,82c0591ef8737c0e3a74a0b98e4ba4f9996f1189,G:\Users\dchoi\Documents\File\File112,UNKNOWN,406563686F206F66660D0A6563686F2052616E646F6D20537472696E673A202572616E646F6D250D0A
File119,fdea5ae8a8ede952bc58bdb26b47d57a,8960ef02e567df940ebd6bd1f46c06a3565fbcf9,E:\File\File119,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320547769747465720A2E4445534352495054494F4E0A095468
File119,fdea5ae8a8ede952bc58bdb26b47d57a,8960ef02e567df940ebd6bd1f46c06a3565fbcf9,G:\Users\dchoi\Documents\File\File119,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320547769747465720A2E4445534352495054494F4E0A095468
File120,0f3ee7c9eb9340ae44a93bfcd27523ba,6d9e489b5b0f096484935299db389aa2fc42332c,E:\File\File120,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73205468756E646572626972640A2E4445534352495054494F4E
File120,0f3ee7c9eb9340ae44a93bfcd27523ba,6d9e489b5b0f096484935299db389aa2fc42332c,G:\Users\dchoi\Documents\File\File120,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73205468756E646572626972640A2E4445534352495054494F4E
File128,c79e9121e51d9373a410b53ae8a3d964,52bf71c606ab98d918cda1fae17ecbdaf58fe34d,E:\File\File128,UNKNOWN,406563686F206F66660D0A736574202F6120636F64653D2572616E646F6D25202525203235350D0A6563686F204578697469
File128,c79e9121e51d9373a410b53ae8a3d964,52bf71c606ab98d918cda1fae17ecbdaf58fe34d,G:\Users\dchoi\Documents\File\File128,UNKNOWN,406563686F206F66660D0A736574202F6120636F64653D2572616E646F6D25202525203235350D0A6563686F204578697469
File136,31bbd83292460bdfb30a7bd9ff9aaf4b,369cc313e0ff83e79e030eb69673e2287386f3d8,E:\File\File136,UNKNOWN,0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD5BB32449921E887DAA66EE1E71
File136,31bbd83292460bdfb30a7bd9ff9aaf4b,369cc313e0ff83e79e030eb69673e2287386f3d8,G:\Users\dchoi\Documents\File\File136,UNKNOWN,0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD5BB32449921E887DAA66EE1E71
File137,81543b22c36f10d20ac9712f8d80ef8d,892b34f7865d90a6f949f50d95e49625a10bc7f0,E:\File\File137,UNKNOWN,426F6F737420536F667477617265204C6963656E7365202D2056657273696F6E20312E30202D204175677573742031377468
File137,81543b22c36f10d20ac9712f8d80ef8d,892b34f7865d90a6f949f50d95e49625a10bc7f0,G:\Users\dchoi\Documents\File\File137,UNKNOWN,426F6F737420536F667477617265204C6963656E7365202D2056657273696F6E20312E30202D204175677573742031377468
File139,0618ec59c2401e95bc66f5f48bb46bdc,de10d7b09c2b49ae3b8beda9ee949f1cf084a519,E:\File\File139,UNKNOWN,406563686F206F66660D0A7365742073656E74656E6365733D48656C6C6F7C486F772061726520796F753F7C4E6963652077
File139,0618ec59c2401e95bc66f5f48bb46bdc,de10d7b09c2b49ae3b8beda9ee949f1cf084a519,G:\Users\dchoi\Documents\File\File139,UNKNOWN,406563686F206F66660D0A7365742073656E74656E6365733D48656C6C6F7C486F772061726520796F753F7C4E6963652077
File147,a4da80722c9b88f6fd9261637af70098,15d07a19e6cdfeca5bec0472779a3a4258e759e2,E:\File\File147,UNKNOWN,406563686F206F66660D0A736574206D6573736167653D4C6F6164696E672072616E646F6D20746578742E2E2E0D0A666F72
File147,a4da80722c9b88f6fd9261637af70098,15d07a19e6cdfeca5bec0472779a3a4258e759e2,G:\Users\dchoi\Desktop\File147,UNKNOWN,406563686F206F66660D0A736574206D6573736167653D4C6F6164696E672072616E646F6D20746578742E2E2E0D0A666F72
File148,ef063d467563865aa7a97b4dae9924ce,c87af5eee0cfaf88c5176d1ba7591bee24a32673,E:\File\File148,UNKNOWN,FFFB90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000
File148,ef063d467563865aa7a97b4dae9924ce,c87af5eee0cfaf88c5176d1ba7591bee24a32673,G:\Users\dchoi\Desktop\File148,UNKNOWN,FFFB90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000
File154,a1c1ccba318f1630f5ffbdca6cdd12b2,926b7d6b492c6f9c315cfbfbec82a7bbcad7d30b,E:\File\File154,UNKNOWN,45006400750063006100740069006F006E0061006C00200043006F006D006D0075006E0069007400790020004C0069006300
File154,a1c1ccba318f1630f5ffbdca6cdd12b2,926b7d6b492c6f9c315cfbfbec82a7bbcad7d30b,G:\Users\dchoi\Music\File154,UNKNOWN,45006400750063006100740069006F006E0061006C00200043006F006D006D0075006E0069007400790020004C0069006300
File157,362889c21e1a9f7404c13205ea1b9fde,5c86fc5e9473205eba78ad2f46718d01c588b502,E:\File\File157,UNKNOWN,41636164656D69632046726565204C6963656E736520282241464C222920762E20332E300D0A0D0A54686973204163616465
File157,362889c21e1a9f7404c13205ea1b9fde,5c86fc5e9473205eba78ad2f46718d01c588b502,G:\Users\dchoi\Music\File157,UNKNOWN,41636164656D69632046726565204C6963656E736520282241464C222920762E20332E300D0A0D0A54686973204163616465
File158,5eba08d45abbd9fdbf82cc748a2b9774,1e768d7f6c7229c0db5e17f636f203ee2e084f72,E:\File\File158,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732053706F746966790A2E4445534352495054494F4E0A095468
File158,5eba08d45abbd9fdbf82cc748a2b9774,1e768d7f6c7229c0db5e17f636f203ee2e084f72,G:\Users\dchoi\Music\File158,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732053706F746966790A2E4445534352495054494F4E0A095468
File165,1d786070021811ce3d962a420d868155,6e09b863e9d2f5d7bdff1e2b2bd4e4afef7876dc,E:\File\File165,UNKNOWN,EFBBBF3C230D0A2E53594E4F505349530D0A2020202020202020496E7374616C6C732043686F636F6C6174657920286E6565
File165,1d786070021811ce3d962a420d868155,6e09b863e9d2f5d7bdff1e2b2bd4e4afef7876dc,G:\Users\dchoi\Documents\File\File165,UNKNOWN,EFBBBF3C230D0A2E53594E4F505349530D0A2020202020202020496E7374616C6C732043686F636F6C6174657920286E6565
File167,dfb1b490080d1aae0067e35550910c4d,d88c7c5224c1139118602158ad1d0217210780b0,E:\File\File167,UNKNOWN,54686973206973206672656520616E6420756E656E63756D626572656420736F6674776172652072656C656173656420696E
File167,dfb1b490080d1aae0067e35550910c4d,d88c7c5224c1139118602158ad1d0217210780b0,G:\Users\dchoi\Documents\File\File167,UNKNOWN,54686973206973206672656520616E6420756E656E63756D626572656420736F6674776172652072656C656173656420696E
File168,cc46e3e9ef97cbdc56318ee7ff23d73e,288f748f941f87169209eb1a058034c9a83e9b48,E:\File\File168,UNKNOWN,20202020202020202020202020202020202020474E55204C45535345522047454E4552414C205055424C4943204C4943454E
File168,cc46e3e9ef97cbdc56318ee7ff23d73e,288f748f941f87169209eb1a058034c9a83e9b48,G:\Users\dchoi\Documents\File\File168,UNKNOWN,20202020202020202020202020202020202020474E55204C45535345522047454E4552414C205055424C4943204C4943454E
File169,d44a541590b9d5973136d0e595da9ae2,35c5bf4c4b20ff967dc35d6dd1ed79037f3189b8,E:\File\File169,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A095072696E747320746865205348413531322068617368206F6620612066696C650A
File169,d44a541590b9d5973136d0e595da9ae2,35c5bf4c4b20ff967dc35d6dd1ed79037f3189b8,G:\Users\dchoi\Documents\File\File169,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A095072696E747320746865205348413531322068617368206F6620612066696C650A
File172,e322949af834af9a143a29625e33a4e4,018baebf31f8635703aa99d8e66ee097760a46f8,E:\File\File172,UNKNOWN,4D6F7A696C6C61205075626C6963204C6963656E73652056657273696F6E20322E300D0A3D3D3D3D3D3D3D3D3D3D3D3D3D3D
File172,e322949af834af9a143a29625e33a4e4,018baebf31f8635703aa99d8e66ee097760a46f8,G:\Users\dchoi\Documents\File\File172,UNKNOWN,4D6F7A696C6C61205075626C6963204C6963656E73652056657273696F6E20322E300D0A3D3D3D3D3D3D3D3D3D3D3D3D3D3D
File174,a8dfc4d3598873ff3fd86e28be66108f,474981497504ac58781039c01b9d3b32b18ed191,E:\File\File174,UNKNOWN,406563686F206F66660D0A736574202F6120613D2572616E646F6D25202525203130300D0A736574202F6120623D2572616E
File174,a8dfc4d3598873ff3fd86e28be66108f,474981497504ac58781039c01b9d3b32b18ed191,G:\Users\dchoi\Documents\File\File174,UNKNOWN,406563686F206F66660D0A736574202F6120613D2572616E646F6D25202525203130300D0A736574202F6120623D2572616E
File175,ec7522bc9873d8fb52d2dba4f19161ea,989ae95e6645c4f35a6326c1e69973954b2d75c8,E:\File\File175,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320564C430A2E4445534352495054494F4E0A09546869732050
File175,ec7522bc9873d8fb52d2dba4f19161ea,989ae95e6645c4f35a6326c1e69973954b2d75c8,G:\Users\dchoi\Documents\File\File175,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320564C430A2E4445534352495054494F4E0A09546869732050
File178,955ddefc4f016045fb167016e499dd15,ecf760f19d07c912466db0f04b5bebb91cb07a22,E:\File\File178,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204E6574666C69780A2E4445534352495054494F4E0A095468
File178,955ddefc4f016045fb167016e499dd15,ecf760f19d07c912466db0f04b5bebb91cb07a22,G:\Users\dchoi\Documents\File\File178,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204E6574666C69780A2E4445534352495054494F4E0A095468
File179,130668abb2367024e10447831c36f700,6b0e6307e68f873cc4c01e3c9d02b61269784b85,E:\File\File179,UNKNOWN,090920202020202020546865204172746973746963204C6963656E736520322E300D0A0D0A0920202020436F707972696768
File179,130668abb2367024e10447831c36f700,6b0e6307e68f873cc4c01e3c9d02b61269784b85,G:\Users\dchoi\Documents\File\File179,UNKNOWN,090920202020202020546865204172746973746963204C6963656E736520322E300D0A0D0A0920202020436F707972696768
File186,cd58b4860366a300cfb76a652d6e1dbf,1376127733d1bfb923dafc1aa0d47dcd078cd97e,E:\File\File186,UNKNOWN,4D004900540020004C006900630065006E00730065000D000A000D000A0043006F0070007900720069006700680074002000
File186,cd58b4860366a300cfb76a652d6e1dbf,1376127733d1bfb923dafc1aa0d47dcd078cd97e,G:\Users\dchoi\Documents\File\File186,UNKNOWN,4D004900540020004C006900630065006E00730065000D000A000D000A0043006F0070007900720069006700680074002000
File188,ce1742175ff199f4d207ac4edc013419,c7324e8cca9b6ac3a39e2baaa564d52e13966a9f,E:\File\File188,UNKNOWN,4F70656E20536F667477617265204C6963656E73652028224F534C222920762E20332E300D0A0D0A54686973204F70656E20
File188,ce1742175ff199f4d207ac4edc013419,c7324e8cca9b6ac3a39e2baaa564d52e13966a9f,G:\Users\dchoi\Documents\File\File188,UNKNOWN,4F70656E20536F667477617265204C6963656E73652028224F534C222920762E20332E300D0A0D0A54686973204F70656E20
File192,eb0293aa9d3cd061798d7fe931dc5fa6,78642c9626ac9ca7e1812f397923b81a0adfabf2,E:\File\File192,UNKNOWN,90000300000004000000FFFF0000B80000000000000040000000000000000000000000000000000000000000000000000000
File192,eb0293aa9d3cd061798d7fe931dc5fa6,78642c9626ac9ca7e1812f397923b81a0adfabf2,G:\Users\dchoi\Documents\File\File192,UNKNOWN,90000300000004000000FFFF0000B80000000000000040000000000000000000000000000000000000000000000000000000
File195,8581f7c7288375f14b8f164c83ea0ac9,3e38c02ce6df71a9aba792e89ea20beeb8032819,E:\File\File195,UNKNOWN,4344303014000600080000002100714B4E1205020000EC0C00001300CD015B436F6E74656E745F54797065735D2E786D6C20
File195,8581f7c7288375f14b8f164c83ea0ac9,3e38c02ce6df71a9aba792e89ea20beeb8032819,G:\Users\dchoi\Documents\File\File195,UNKNOWN,4344303014000600080000002100714B4E1205020000EC0C00001300CD015B436F6E74656E745F54797065735D2E786D6C20
File202,2497589c198a5c7d7c48f56bd5c2a083,f69b900367fa62e24947333fad2e4d8094002990,E:\File\File202,UNKNOWN,42000200000020000000FFFF05000001000000000000400000000100FB716A72000000000000000000000000000000000000
File202,2497589c198a5c7d7c48f56bd5c2a083,f69b900367fa62e24947333fad2e4d8094002990,G:\Users\dchoi\Downloads\File202,UNKNOWN,42000200000020000000FFFF05000001000000000000400000000100FB716A72000000000000000000000000000000000000
File203,80d158a5fce462fb2d54c71adc8e0da6,f0957d0ec699d079d4ad5adc73525925ce7ff829,E:\File\File203,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A095072696E747320746865205348413235362068617368206F6620612066696C650A
File203,80d158a5fce462fb2d54c71adc8e0da6,f0957d0ec699d079d4ad5adc73525925ce7ff829,G:\Users\dchoi\Downloads\File203,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A095072696E747320746865205348413235362068617368206F6620612066696C650A
File204,d601a536054abe2a84612a08b5b749f5,902f98265eb67fcd8d7da5eb0b8198071d887c85,E:\File\File204,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204F42532053747564696F20286E656564732061646D696E20
File204,d601a536054abe2a84612a08b5b749f5,902f98265eb67fcd8d7da5eb0b8198071d887c85,G:\Users\dchoi\Downloads\File204,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204F42532053747564696F20286E656564732061646D696E20
File212,4a08c4bd4d73b050f07c51d9d7192e57,df37ae666a00d846792533782a95b28b66d1320a,E:\File\File212,UNKNOWN,406563686F206F66660D0A736574206164766963653D5374617920706F7369746976652E7C54616B6520627265616B732E7C
File212,4a08c4bd4d73b050f07c51d9d7192e57,df37ae666a00d846792533782a95b28b66d1320a,G:\Users\dchoi\Downloads\File212,UNKNOWN,406563686F206F66660D0A736574206164766963653D5374617920706F7369746976652E7C54616B6520627265616B732E7C
File215,ebc84c0bae4a06d2db24c264d52dbb1f,d9c43a3c4df555360bf5e0eace9d2c04a5df74fd,E:\File\File215,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732056697375616C2053747564696F20436F64650A2E44455343
File215,ebc84c0bae4a06d2db24c264d52dbb1f,d9c43a3c4df555360bf5e0eace9d2c04a5df74fd,G:\Users\dchoi\Downloads\File215,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732056697375616C2053747564696F20436F64650A2E44455343
File216,825341f997632ff776e477883fe6493c,e9bfe5ea0889af5ed63d66a63b7b5b0861212ebb,E:\File\File216,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732047697420457874656E73696F6E730A2E4445534352495054
File216,825341f997632ff776e477883fe6493c,e9bfe5ea0889af5ed63d66a63b7b5b0861212ebb,G:\Users\dchoi\AppData\Local\File216,UNKNOWN,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732047697420457874656E73696F6E730A2E4445534352495054
File217,f1e7f2ec19d0fd37d892e992a71fcbd6,5aa2bda8638878126e463b0f935a50d693bdbcee,E:\File\File217,UNKNOWN,202020202020202020202020202020202020202020204555524F5045414E20554E494F4E205055424C4943204C4943454E43
File217,f1e7f2ec19d0fd37d892e992a71fcbd6,5aa2bda8638878126e463b0f935a50d693bdbcee,G:\Users\dchoi\AppData\Local\File217,UNKNOWN,202020202020202020202020202020202020202020204555524F5045414E20554E494F4E205055424C4943204C4943454E43
File220,db631805541e0958fd9e6e3616a42c98,28b9d9f7b21ca28bf2b7e01f1da1f5a2080fe674,E:\File\File220,UNKNOWN,406563686F206F66660D0A73657420776F72643D68656C6C6F0D0A73657420736372616D626C65643D0D0A666F72202F6C20
File220,db631805541e0958fd9e6e3616a42c98,28b9d9f7b21ca28bf2b7e01f1da1f5a2080fe674,G:\Users\dchoi\AppData\Local\File220,UNKNOWN,406563686F206F66660D0A73657420776F72643D68656C6C6F0D0A73657420736372616D626C65643D0D0A666F72202F6C20
File084,0003f23eb36cf0145bb82e108295b143,c514b8f17c465ef3d259d44ba6af4295b568f802,E:\File\File084,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742033330A2F
File084,0003f23eb36cf0145bb82e108295b143,c514b8f17c465ef3d259d44ba6af4295b568f802,G:\Users\dchoi\Documents\File\File084,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742033330A2F
File114,9b702a3a329410a22d2877816ece84c5,83e2b181ad279115050e23bce261ddd082f1b650,E:\File\File114,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742032300A2F
File114,9b702a3a329410a22d2877816ece84c5,83e2b181ad279115050e23bce261ddd082f1b650,G:\Users\dchoi\Documents\File\File114,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742032300A2F
File129,321ae2c8ccc6a16073c16910ec598891,c0ec1fdf59c40d422a2fc1d63bc7fb23c845db7a,E:\File\File129,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742031390A2F
File129,321ae2c8ccc6a16073c16910ec598891,c0ec1fdf59c40d422a2fc1d63bc7fb23c845db7a,G:\Users\dchoi\Documents\File\File129,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742031390A2F
File209,76909cea13b5097b22a7faa800652758,fc407e7e35ab2470cc9228bacc41394a169a6fd5,E:\File\File209,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742031340A2F
File209,76909cea13b5097b22a7faa800652758,fc407e7e35ab2470cc9228bacc41394a169a6fd5,G:\Users\dchoi\Downloads\File209,PDF-1.3,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742031340A2F

--- SCAN SUMMARY ---
File Type,Count
EXE,84
